a	/a/
ayudaríamos	/aʝuðaˈɾiamos/
ayudarían	/aʝuðaˈɾian/
ayudarías	/aʝuðaˈɾias/
ayudarla	/aʝuðaɾla/
ayudarlas	/aʝuðaɾlas/
ayudarle	/aʝuðaɾle/
ayudarles	/aʝuðaɾles/
ayudarlo	/aʝuðaɾlo/
ayudarlos	/aʝuðaɾlos/
ayudarme	/aʝuðaɾme/
ayudarnos	/aʝuðaɾnos/
ayudaron	/aʝuðaɾon/
ayudaros	/aʝuðaɾos/
ayudarse	/aʝuðaɾse/
ayudarte	/aʝuðaɾte/
ayudas	/aʝuðas/
ayudase	/aʝuðase/
ayudases	/aʝuðases/
ayudaste	/aʝuðaste/
ayudé	/aʝuˈðe/
ayude	/aʝuðe/
ayudéis	/aʝuˈðeis/
ayudemos	/aʝuðemos/
ayuden	/aʝuðen/
ayudes	/aʝuðes/
ayudó	/aʝuˈðo/
ayudo	/aʝuðo/
ayuna	/aʝuna/
ayunando	/aʝunando/
ayunar	/aʝunaɾ/
ayunas	/aʝunas/
ayuno	/aʝuno/
ayuntamiento	/aʝuntamjento/
ayuntamientos	/aʝuntamjentos/
azabache	/aθaβatʃe/
azada	/aθaða/
azadas	/aθaðas/
azafata	/aθafata/
azafatas	/aθafatas/
azafrán	/aθaˈfɾan/
azahar	/aθaaɾ/
azalea	/aθalea/
azaleas	/aθaleas/
azar	/aθaɾ/
azarosa	/aθaɾosa/
azaroso	/aθaɾoso/
azores	/aθoɾes/
azota	/aθota/
azotaba	/aθotaβa/
azotaban	/aθotaβan/
azotada	/aθotaða/
azotado	/aθotaðo/
azotados	/aθotaðos/
azotaina	/aθotaina/
azotan	/aθotan/
azotando	/aθotando/
azotar	/aθotaɾ/
azotaré	/aθotaˈɾe/
azotarlo	/aθotaɾlo/
azotarme	/aθotaɾme/
azotaron	/aθotaɾon/
azotarte	/aθotaɾte/
azote	/aθote/
azotea	/aθotea/
azoteas	/aθoteas/
azoten	/aθoten/
azotes	/aθotes/
azotó	/aθoˈto/
azoto	/aθoto/
azteca	/aθteka/
aztecas	/aθtekas/
azúcar	/aˈθukaɾ/
azucarada	/aθukaɾaða/
azucaradas	/aθukaɾaðas/
azucarado	/aθukaɾaðo/
azucarados	/aθukaɾaðos/
azucarera	/aθukaɾeɾa/
azúcares	/aˈθukaɾes/
azucarillo	/aθukaɾiʎo/
azucarillos	/aθukaɾiʎos/
azucena	/aθuθena/
azucenas	/aθuθenas/
azufre	/aθufɾe/
azul	/aθul/
azula	/aθula/
azulada	/aθulaða/
azulado	/aθulaðo/
azulejo	/aθulexo/
azulejos	/aθulexos/
azules	/aθules/
azuma	/aθuma/
azur	/aθuɾ/
baba	/baβa/
babas	/baβas/
babea	/baβea/
babeaba	/baβeaβa/
babean	/baβean/
babeando	/baβeando/
babear	/baβeaɾ/
Babel	/baβel/
babeo	/baβeo/
babero	/baβeɾo/
baberos	/baβeɾos/
babilonia	/baβilonja/
babilonios	/baβilonjos/
babor	/baβoɾ/
babosa	/baβosa/
babosas	/baβosas/
baboso	/baβoso/
babosos	/baβosos/
bacalao	/bakalao/
bacanal	/bakanal/
bache	/batʃe/
baches	/batʃes/
bachiller	/batʃiʎeɾ/
bachillerato	/batʃiʎeɾato/
bacilo	/baθilo/
bacinilla	/baθiniʎa/
bacteria	/bakteɾja/
bacteriana	/bakteɾjana/
bacteriano	/bakteɾjano/
bacterias	/bakteɾjas/
bacteriológica	/bakteɾjoˈloxika/
báculo	/ˈbakulo/
baden	/baðen/
bagaje	/baɣaxe/
bagatela	/baɣatela/
bagatelas	/baɣatelas/
bagre	/baɣɾe/
bagres	/baɣɾes/
bah	/ba/
bahía	/baˈia/
bahías	/baˈias/
baila	/baila/
bailaba	/bailaβa/
bailábamos	/baiˈlaβamos/
bailaban	/bailaβan/
bailabas	/bailaβas/
bailable	/bailaβle/
bailad	/bailað/
bailado	/bailaðo/
bailáis	/baiˈlais/
bailamos	/bailamos/
bailan	/bailan/
bailando	/bailando/
bailar	/bailaɾ/
bailará	/bailaˈɾa/
bailara	/bailaɾa/
bailarán	/bailaˈɾan/
bailaran	/bailaɾan/
bailarás	/bailaˈɾas/
bailaras	/bailaɾas/
bailaré	/bailaˈɾe/
bailare	/bailaɾe/
bailaremos	/bailaɾemos/
bailaría	/bailaˈɾia/
bailarías	/bailaˈɾias/
bailarín	/bailaˈɾin/
bailarina	/bailaɾina/
bailarinas	/bailaɾinas/
bailarines	/bailaɾines/
bailarlo	/bailaɾlo/
bailaron	/bailaɾon/
bailas	/bailas/
bailaste	/bailaste/
bailé	/baiˈle/
baile	/baile/
bailemos	/bailemos/
bailen	/bailen/
bailes	/bailes/
bailó	/baiˈlo/
bailo	/bailo/
baja	/baxa/
bajaba	/baxaβa/
bajábamos	/baˈxaβamos/
bajaban	/baxaβan/
bajabas	/baxaβas/
bajad	/baxað/
bajada	/baxaða/
bajadas	/baxaðas/
bajado	/baxaðo/
bajados	/baxaðos/
bajáis	/baˈxais/
bajamos	/baxamos/
bajan	/baxan/
bajando	/baxando/
bajar	/baxaɾ/
bajará	/baxaˈɾa/
bajara	/baxaɾa/
bajarán	/baxaˈɾan/
bajaran	/baxaɾan/
bajarás	/baxaˈɾas/
bajaras	/baxaɾas/
bajaré	/baxaˈɾe/
bajare	/baxaɾe/
bajaremos	/baxaɾemos/
bajaría	/baxaˈɾia/
bajarían	/baxaˈɾian/
bajarías	/baxaˈɾias/
bajarla	/baxaɾla/
bajarlas	/baxaɾlas/
bajarle	/baxaɾle/
bajarlo	/baxaɾlo/
bajarlos	/baxaɾlos/
bajarme	/baxaɾme/
bajarnos	/baxaɾnos/
bajaron	/baxaɾon/
bajarse	/baxaɾse/
bajarte	/baxaɾte/
bajas	/baxas/
bajase	/baxase/
bajaste	/baxaste/
bajé	/baˈxe/
baje	/baxe/
bajéis	/baˈxeis/
bajemos	/baxemos/
bajen	/baxen/
bajes	/baxes/
bajeza	/baxeθa/
bajista	/baxista/
bajó	/baˈxo/
bajo	/baxo/
bajón	/baˈxon/
bajos	/baxos/
bala	/bala/
balada	/balaða/
baladas	/balaðas/
balan	/balan/
balance	/balanθe/
balancea	/balanθea/
balanceaba	/balanθeaβa/
balanceada	/balanθeaða/
balanceado	/balanθeaðo/
balancean	/balanθean/
balanceando	/balanθeando/
balanceándose	/balanθeˈandose/
balancear	/balanθeaɾ/
balancearse	/balanθeaɾse/
balancearte	/balanθeaɾte/
balanceas	/balanθeas/
balanceo	/balanθeo/
balances	/balanθes/
balancín	/balanˈθin/
balanza	/balanθa/
balanzas	/balanθas/
balas	/balas/
balazo	/balaθo/
balazos	/balaθos/
balboa	/balβoa/
balbucea	/balβuθea/
balbuceaba	/balβuθeaβa/
balbuceando	/balβuθeando/
balbucear	/balβuθeaɾ/
balbuceo	/balβuθeo/
balbuceos	/balβuθeos/
balcón	/baˈlkon/
balcones	/balkones/
balda	/balda/
balde	/balde/
baldes	/baldes/
baldías	/baˈldias/
baldío	/baˈldio/
baldo	/baldo/
baldosa	/baldosa/
baldosas	/baldosas/
bale	/bale/
bales	/bales/
balines	/balines/
balística	/baˈlistika/
balísticas	/baˈlistikas/
balístico	/baˈlistiko/
balísticos	/baˈlistikos/
baliza	/baliθa/
balizas	/baliθas/
ballena	/baʎena/
ballenas	/baʎenas/
ballenato	/baʎenato/
ballenero	/baʎeneɾo/
balleneros	/baʎeneɾos/
ballesta	/baʎesta/
ballestas	/baʎestas/
ballet	/baʎet/
balneario	/balneaɾjo/
balnearios	/balneaɾjos/
balo	/balo/
balón	/baˈlon/
baloncesto	/balonθesto/
balones	/balones/
balonmano	/balommano/
balsa	/balsa/
balsámico	/baˈlsamiko/
bálsamo	/ˈbalsamo/
balsas	/balsas/
báltico	/ˈbaltiko/
bálticos	/ˈbaltikos/
balto	/balto/
baluarte	/balwaɾte/
bamba	/bamba/
bambalinas	/bambalinas/
bambas	/bambas/
bamboleo	/bamboleo/
bambú	/baˈmbu/
banal	/banal/
banales	/banales/
banalidad	/banaliðað/
banalidades	/banaliðaðes/
banana	/banana/
bananas	/bananas/
banano	/banano/
banca	/baŋka/
bancada	/baŋkaða/
bancaria	/baŋkaɾja/
bancarias	/baŋkaɾjas/
bancario	/baŋkaɾjo/
bancarios	/baŋkaɾjos/
bancarrota	/baŋkarota/
bancas	/baŋkas/
banco	/baŋko/
bancos	/baŋkos/
banda	/banda/
bandada	/bandaða/
bandadas	/bandaðas/
bandas	/bandas/
bandeja	/bandexa/
bandejas	/bandexas/
bandera	/bandeɾa/
banderas	/bandeɾas/
banderín	/bandeˈɾin/
banderines	/bandeɾines/
bandida	/bandiða/
bandido	/bandiðo/
bandidos	/bandiðos/
bando	/bando/
bandolero	/bandoleɾo/
bandoleros	/bandoleɾos/
bandos	/bandos/
banquera	/baŋkeɾa/
banquero	/baŋkeɾo/
banqueros	/baŋkeɾos/
banqueta	/baŋketa/
banquete	/baŋkete/
banquetes	/baŋketes/
banquillo	/baŋkiʎo/
baña	/baɲa/
bañaba	/baɲaβa/
bañada	/baɲaða/
bañadas	/baɲaðas/
bañadera	/baɲaðeɾa/
bañado	/baɲaðo/
bañador	/baɲaðoɾ/
bañadores	/baɲaðoɾes/
bañados	/baɲaðos/
bañamos	/baɲamos/
bañan	/baɲan/
bañando	/baɲando/
bañándose	/baˈɲandose/
bañar	/baɲaɾ/
bañaré	/baɲaˈɾe/
bañaremos	/baɲaɾemos/
bañarla	/baɲaɾla/
bañarlo	/baɲaɾlo/
bañarme	/baɲaɾme/
bañarnos	/baɲaɾnos/
bañaron	/baɲaɾon/
bañarse	/baɲaɾse/
bañarte	/baɲaɾte/
bañas	/baɲas/
bañaste	/baɲaste/
bañé	/baˈɲe/
bañe	/baɲe/
bañen	/baɲen/
bañera	/baɲeɾa/
bañeras	/baɲeɾas/
bañes	/baɲes/
bañista	/baɲista/
bañistas	/baɲistas/
bañó	/baˈɲo/
baño	/baɲo/
baños	/baɲos/
bao	/bao/
baqueta	/baketa/
baquetas	/baketas/
bar	/baɾ/
baraja	/baɾaxa/
barajando	/baɾaxando/
barajar	/baɾaxaɾ/
barajas	/baɾaxas/
baranda	/baɾanda/
barandilla	/baɾandiʎa/
barandillas	/baɾandiʎas/
barata	/baɾata/
baratas	/baɾatas/
baratija	/baɾatixa/
baratijas	/baɾatixas/
barato	/baɾato/
baratos	/baɾatos/
barba	/baɾβa/
barbacoa	/baɾβakoa/
barbacoas	/baɾβakoas/
barbados	/baɾβaðos/
bárbara	/ˈbaɾβaɾa/
barbara	/baɾβaɾa/
bárbaras	/ˈbaɾβaɾas/
barbárico	/baɾˈβaɾiko/
barbaridad	/baɾβaɾiðað/
barbaridades	/baɾβaɾiðaðes/
barbarie	/baɾβaɾje/
bárbaro	/ˈbaɾβaɾo/
bárbaros	/ˈbaɾβaɾos/
barbas	/baɾβas/
barbera	/baɾβeɾa/
barbería	/baɾβeˈɾia/
barbero	/baɾβeɾo/
barberos	/baɾβeɾos/
barbilla	/baɾβiʎa/
barbillas	/baɾβiʎas/
barbitúrico	/baɾβiˈtuɾiko/
barbitúricos	/baɾβiˈtuɾikos/
barbuda	/baɾβuða/
barbudo	/baɾβuðo/
barbudos	/baɾβuðos/
barca	/baɾka/
barcas	/baɾkas/
barcaza	/baɾkaθa/
barcazas	/baɾkaθas/
barcelona	/baɾθelona/
barco	/baɾko/
barcos	/baɾkos/
barda	/baɾða/
barden	/baɾðen/
bardo	/baɾðo/
bares	/baɾes/
bario	/baɾjo/
barítono	/baˈɾitono/
barlovento	/baɾloβento/
barniz	/baɾniθ/
barométrica	/baɾoˈmetɾika/
barómetro	/baˈɾometɾo/
barón	/baˈɾon/
barones	/baɾones/
baronesa	/baɾonesa/
barquero	/baɾkeɾo/
barqueros	/baɾkeɾos/
barquillos	/baɾkiʎos/
barra	/bara/
barraca	/baraka/
barracas	/barakas/
barracón	/baraˈkon/
barracones	/barakones/
barran	/baran/
barranco	/baraŋko/
barrancos	/baraŋkos/
barras	/baras/
barre	/bare/
barredora	/bareðoɾa/
barren	/baren/
barrena	/barena/
barrendero	/barendeɾo/
barrenderos	/barendeɾos/
barreño	/bareɲo/
barrer	/bareɾ/
barrerá	/bareˈɾa/
barrera	/bareɾa/
barreras	/bareɾas/
barreré	/bareˈɾe/
barres	/bares/
barría	/baˈria/
barriada	/barjaða/
barriadas	/barjaðas/
barrica	/barika/
barricada	/barikaða/
barricadas	/barikaðas/
barrida	/bariða/
barridas	/bariðas/
barrido	/bariðo/
barridos	/bariðos/
barriendo	/barjendo/
barrieron	/barjeɾon/
barriga	/bariɣa/
barrigas	/bariɣas/
barrigón	/bariˈɣon/
barril	/baril/
barriles	/bariles/
barrilete	/barilete/
barrimos	/barimos/
barrió	/baˈrjo/
barrio	/barjo/
barrios	/barjos/
barro	/baro/
barroca	/baroka/
barroco	/baroko/
barrotes	/barotes/
bártulos	/ˈbaɾtulos/
barullo	/baɾuʎo/
basa	/basa/
basaba	/basaβa/
basaban	/basaβan/
basada	/basaða/
basadas	/basaðas/
basado	/basaðo/
basados	/basaðos/
basal	/basal/
basalto	/basalto/
basamos	/basamos/
basan	/basan/
basando	/basando/
basándome	/baˈsandome/
basándonos	/baˈsandonos/
basándose	/baˈsandose/
basándote	/baˈsandote/
basar	/basaɾ/
basará	/basaˈɾa/
basara	/basaɾa/
basarnos	/basaɾnos/
basaron	/basaɾon/
basarse	/basaɾse/
basas	/basas/
báscula	/ˈbaskula/
basé	/baˈse/
base	/base/
bases	/bases/
básica	/ˈbasika/
básicamente	/ˈbasikamente/
básicas	/ˈbasikas/
básico	/ˈbasiko/
básicos	/ˈbasikos/
basílica	/baˈsilika/
basilio	/basiljo/
basilisco	/basilisko/
basó	/baˈso/
baso	/baso/
basta	/basta/
bastaba	/bastaβa/
bastado	/bastaðo/
bastan	/bastan/
bastante	/bastante/
bastantes	/bastantes/
bastar	/bastaɾ/
bastará	/bastaˈɾa/
bastara	/bastaɾa/
bastarán	/bastaˈɾan/
bastarda	/bastaɾða/
bastardas	/bastaɾðas/
bastardo	/bastaɾðo/
bastardos	/bastaɾðos/
bastaría	/bastaˈɾia/
bastarían	/bastaˈɾian/
baste	/baste/
bastidor	/bastiðoɾ/
bastidores	/bastiðoɾes/
bastilla	/bastiʎa/
bastión	/baˈstjon/
bastiones	/bastjones/
bastó	/baˈsto/
basto	/basto/
bastón	/baˈston/
bastoncillos	/bastonθiʎos/
bastones	/bastones/
bastos	/bastos/
basura	/basuɾa/
basuras	/basuɾas/
basurero	/basuɾeɾo/
basureros	/basuɾeɾos/
bata	/bata/
batalla	/bataʎa/
batallando	/bataʎando/
batallar	/bataʎaɾ/
batallas	/bataʎas/
batallón	/bataˈʎon/
batallones	/bataʎones/
batas	/batas/
batata	/batata/
batatas	/batatas/
bate	/bate/
batea	/batea/
bateado	/bateaðo/
bateando	/bateando/
batear	/bateaɾ/
bateas	/bateas/
baten	/baten/
bateó	/bateˈo/
bateo	/bateo/
batería	/bateˈɾia/
baterías	/bateˈɾias/
bates	/bates/
batí	/baˈti/
batida	/batiða/
batido	/batiðo/
batidor	/batiðoɾ/
batidora	/batiðoɾa/
batidos	/batiðos/
batiendo	/batjendo/
batimos	/batimos/
batín	/baˈtin/
batió	/baˈtjo/
batir	/batiɾ/
batirá	/batiˈɾa/
batiré	/batiˈɾe/
batirme	/batiɾme/
batirse	/batiɾse/
batirte	/batiɾte/
batista	/batista/
batiste	/batiste/
bato	/bato/
batuta	/batuta/
baúl	/baˈul/
baúles	/baˈules/
bauticé	/bautiˈθe/
bautismal	/bautizmal/
bautismo	/bautizmo/
bautismos	/bautizmos/
bautista	/bautista/
bautistas	/bautistas/
bautizada	/bautiθaða/
bautizado	/bautiθaðo/
bautizados	/bautiθaðos/
bautizamos	/bautiθamos/
bautizando	/bautiθando/
bautizar	/bautiθaɾ/
bautizaré	/bautiθaˈɾe/
bautizarlo	/bautiθaɾlo/
bautizaron	/bautiθaɾon/
bautizó	/bautiˈθo/
bautizo	/bautiθo/
bautizos	/bautiθos/
bávara	/ˈbaβaɾa/
bávaro	/ˈbaβaɾo/
bávaros	/ˈbaβaɾos/
baya	/baʝa/
bayas	/baʝas/
bayo	/baʝo/
bayoneta	/baʝoneta/
bayonetas	/baʝonetas/
baza	/baθa/
bazar	/baθaɾ/
bazares	/baθaɾes/
bazo	/baθo/
bazofia	/baθofja/
bazuca	/baθuka/
be	/be/
beata	/beata/
beato	/beato/
beatos	/beatos/
beba	/beβa/
bebáis	/beˈβais/
bebamos	/beβamos/
beban	/beβan/
bebas	/beβas/
bebé	/beˈβe/
bebe	/beβe/
bebed	/beβeð/
bebedero	/beβeðeɾo/
bebedor	/beβeðoɾ/
bebedora	/beβeðoɾa/
bebedores	/beβeðoɾes/
bebéis	/beˈβeis/
bebemos	/beβemos/
beben	/beβen/
beber	/beβeɾ/
beberá	/beβeˈɾa/
beberán	/beβeˈɾan/
beberás	/beβeˈɾas/
beberé	/beβeˈɾe/
beberemos	/beβeɾemos/
bebería	/beβeˈɾia/
beberíamos	/beβeˈɾiamos/
beberías	/beβeˈɾias/
beberla	/beβeɾla/
beberlo	/beβeɾlo/
bebés	/beˈβes/
bebes	/beβes/
bebí	/beˈβi/
bebía	/beˈβia/
bebíamos	/beˈβiamos/
bebían	/beˈβian/
bebías	/beˈβias/
bebida	/beβiða/
bebidas	/beβiðas/
bebido	/beβiðo/
bebidos	/beβiðos/
bebiendo	/beβjendo/
bebiera	/beβjeɾa/
bebieras	/beβjeɾas/
bebieron	/beβjeɾon/
bebimos	/beβimos/
bebió	/beˈβjo/
bebiste	/beβiste/
bebo	/beβo/
beca	/beka/
becada	/bekaða/
becado	/bekaðo/
becaria	/bekaɾja/
becario	/bekaɾjo/
becarios	/bekaɾjos/
becas	/bekas/
becerro	/beθero/
becerros	/beθeros/
bedel	/beðel/
beduino	/beðwino/
beduinos	/beðwinos/
begonia	/beɣonja/
begonias	/beɣonjas/
béisbol	/ˈbeizβol/
beldar	/beldaɾ/
belden	/belden/
belén	/beˈlen/
belga	/belga/
belgas	/belgas/
Bélgica	/ˈbelxika/
bélica	/ˈbelika/
bélicas	/ˈbelikas/
belicistas	/beliθistas/
bélico	/ˈbeliko/
bélicos	/ˈbelikos/
belicoso	/belikoso/
beligerante	/belixeɾante/
beligerantes	/belixeɾantes/
bella	/beʎa/
bellaco	/beʎako/
bellacos	/beʎakos/
bellamente	/beʎamente/
bellas	/beʎas/
belleza	/beʎeθa/
bellezas	/beʎeθas/
bello	/beʎo/
bellos	/beʎos/
bellota	/beʎota/
bellotas	/beʎotas/
beltrán	/beˈltɾan/
bemol	/bemol/
benceno	/benθeno/
bencina	/benθina/
bendecida	/bendeθiða/
bendecidas	/bendeθiðas/
bendecido	/bendeθiðo/
bendecidos	/bendeθiðos/
bendecimos	/bendeθimos/
bendecir	/bendeθiɾ/
bendice	/bendiθe/
bendicen	/bendiθen/
bendición	/bendiˈθjon/
bendiciones	/bendiθjones/
bendiga	/bendiɣa/
bendigan	/bendiɣan/
bendigas	/bendiɣas/
bendigo	/bendiɣo/
bendijo	/bendixo/
bendita	/bendita/
benditas	/benditas/
bendito	/bendito/
benditos	/benditos/
benedictinos	/beneðiktinos/
Benedicto	/beneðikto/
benefactor	/benefaktoɾ/
benefactora	/benefaktoɾa/
benefactores	/benefaktoɾes/
benéfica	/beˈnefika/
benéficas	/beˈnefikas/
beneficencia	/benefiθenθja/
beneficencias	/benefiθenθjas/
beneficia	/benefiθja/
beneficiaba	/benefiθjaβa/
beneficiado	/benefiθjaðo/
beneficiados	/benefiθjaðos/
beneficiamos	/benefiθjamos/
benefician	/benefiθjan/
beneficiando	/benefiθjando/
beneficiar	/benefiθjaɾ/
beneficiará	/benefiθjaˈɾa/
beneficiara	/benefiθjaɾa/
beneficiarán	/benefiθjaˈɾan/
beneficiaría	/benefiθjaˈɾia/
beneficiaria	/benefiθjaɾja/
beneficiarían	/benefiθjaˈɾian/
beneficiario	/benefiθjaɾjo/
beneficiarios	/benefiθjaɾjos/
beneficiarme	/benefiθjaɾme/
beneficiarnos	/benefiθjaɾnos/
beneficiarse	/benefiθjaɾse/
beneficiarte	/benefiθjaɾte/
beneficie	/benefiθje/
benefició	/benefiˈθjo/
beneficio	/benefiθjo/
beneficios	/benefiθjos/
beneficiosa	/benefiθjosa/
beneficioso	/benefiθjoso/
beneficiosos	/benefiθjosos/
benéfico	/beˈnefiko/
benéficos	/beˈnefikos/
beneplácito	/beneˈplaθito/
benévola	/beˈneβola/
benevolencia	/beneβolenθja/
benévolo	/beˈneβolo/
benévolos	/beˈneβolos/
bengala	/beŋgala/
bengalas	/beŋgalas/
bengalí	/beŋgaˈli/
benigna	/beniɣna/
benigno	/beniɣno/
benignos	/beniɣnos/
benito	/benito/
benjamín	/beŋxaˈmin/
berberechos	/beɾβeɾetʃos/
berenice	/beɾeniθe/
berenjena	/beɾeŋxena/
berenjenas	/beɾeŋxenas/
bergantín	/beɾɣanˈtin/
berilio	/beɾiljo/
berlina	/beɾlina/
bermellón	/beɾmeˈʎon/
Bernardo	/beɾnaɾðo/
berreando	/bereando/
berrear	/bereaɾ/
berrinche	/beriɲtʃe/
berrinches	/beriɲtʃes/
berro	/bero/
berros	/beros/
berta	/beɾta/
bes	/bes/
besa	/besa/
besaba	/besaβa/
besábamos	/beˈsaβamos/
besaban	/besaβan/
besabas	/besaβas/
besada	/besaða/
besado	/besaðo/
besamos	/besamos/
besan	/besan/
besando	/besando/
besándola	/beˈsandola/
besándole	/beˈsandole/
besándolo	/beˈsandolo/
besándome	/beˈsandome/
besándonos	/beˈsandonos/
besándose	/beˈsandose/
besándote	/beˈsandote/
besar	/besaɾ/
besará	/besaˈɾa/
besara	/besaɾa/
besaran	/besaɾan/
besarás	/besaˈɾas/
besaras	/besaɾas/
besaré	/besaˈɾe/
besaremos	/besaɾemos/
besaría	/besaˈɾia/
besarías	/besaˈɾias/
besarla	/besaɾla/
besarle	/besaɾle/
besarlo	/besaɾlo/
besarlos	/besaɾlos/
besarme	/besaɾme/
besarnos	/besaɾnos/
besaron	/besaɾon/
besaros	/besaɾos/
besarse	/besaɾse/
besarte	/besaɾte/
besas	/besas/
besaste	/besaste/
besé	/beˈse/
bese	/bese/
besemos	/besemos/
besen	/besen/
beses	/beses/
besó	/beˈso/
beso	/beso/
besos	/besos/
bestia	/bestja/
bestial	/bestjal/
bestiales	/bestjales/
bestialidad	/bestjaliðað/
bestias	/bestjas/
besugo	/besuɣo/
besuqueando	/besukeando/
besuqueo	/besukeo/
beta	/beta/
betas	/betas/
betelgeuse	/betelxeuse/
betún	/beˈtun/
bey	/bej/
biberón	/biβeˈɾon/
biberones	/biβeɾones/
biblia	/biβlja/
biblias	/biβljas/
bíblica	/ˈbiβlika/
bíblicas	/ˈbiβlikas/
bíblico	/ˈbiβliko/
bíblicos	/ˈbiβlikos/
bibliografía	/biβljoɣɾaˈfia/
biblioteca	/biβljoteka/
bibliotecaria	/biβljotekaɾja/
bibliotecario	/biβljotekaɾjo/
bibliotecarios	/biβljotekaɾjos/
bibliotecas	/biβljotekas/
bicarbonato	/bikaɾβonato/
bicentenario	/biθentenaɾjo/
bíceps	/ˈbiθeps/
bicho	/bitʃo/
bichos	/bitʃos/
bicicleta	/biθikleta/
bicicletas	/biθikletas/
bidé	/biˈðe/
bidimensional	/biðimensjonal/
bidón	/biˈðon/
bidones	/biðones/
bien	/bjen/
bienes	/bjenes/
bienestar	/bjenestaɾ/
bienhechor	/bjenetʃoɾ/
bienvenida	/bjembeniða/
bienvenidas	/bjembeniðas/
bienvenido	/bjembeniðo/
bienvenidos	/bjembeniðos/
bífida	/ˈbifiða/
bifocales	/bifokales/
bifurcación	/bifuɾkaˈθjon/
bigamia	/biɣamja/
bígamo	/ˈbiɣamo/
bigote	/biɣote/
bigotes	/biɣotes/
bilateral	/bilateɾal/
bilaterales	/bilateɾales/
Bilbao	/bilβao/
biliar	/biljaɾ/
biliares	/biljaɾes/
bilingüe	/biliŋgwe/
bilis	/bilis/
billar	/biʎaɾ/
billares	/biʎaɾes/
billete	/biʎete/
billetera	/biʎeteɾa/
billeteras	/biʎeteɾas/
billetes	/biʎetes/
billón	/biˈʎon/
billones	/biʎones/
binaria	/binaɾja/
binario	/binaɾjo/
binarios	/binaɾjos/
bine	/bine/
bingo	/biŋgo/
binoculares	/binokulaɾes/
biografía	/bjoɣɾaˈfia/
biografías	/bjoɣɾaˈfias/
biógrafo	/ˈbjoɣɾafo/
bióloga	/ˈbjoloɣa/
biología	/bjoloˈxia/
biológica	/bjoˈloxika/
biológicamente	/bjoˈloxikamente/
biológicas	/bjoˈloxikas/
biológico	/bjoˈloxiko/
biológicos	/bjoˈloxikos/
biólogo	/ˈbjoloɣo/
biólogos	/ˈbjoloɣos/
biombo	/bjombo/
biopsia	/bjopsja/
biopsias	/bjopsjas/
bioquímica	/bjoˈkimika/
bioquímicas	/bjoˈkimikas/
bioquímico	/bjoˈkimiko/
bioquímicos	/bjoˈkimikos/
bípedo	/ˈbipeðo/
bípedos	/ˈbipeðos/
bipolar	/bipolaɾ/
bipolares	/bipolaɾes/
birlado	/biɾlaðo/
birlar	/biɾlaɾ/
birló	/biˈɾlo/
birmano	/biɾmano/
birmanos	/biɾmanos/
birrete	/birete/
birria	/birja/
bis	/bis/
bisabuela	/bisaβwela/
bisabuelo	/bisaβwelo/
bisabuelos	/bisaβwelos/
bisagra	/bisaɣɾa/
bisagras	/bisaɣɾas/
bisexual	/bisekswal/
bisexuales	/bisekswales/
bisiesto	/bisjesto/
bisnieto	/biznjeto/
bisnietos	/biznjetos/
bisonte	/bisonte/
bisontes	/bisontes/
bisturí	/bistuˈɾi/
bisutería	/bisuteˈɾia/
bit	/bit/
bitácora	/biˈtakoɾa/
bitácoras	/biˈtakoɾas/
bits	/bits/
bizantina	/biθantina/
bizantino	/biθantino/
bizantinos	/biθantinos/
bizarra	/biθara/
bizarras	/biθaras/
bizarro	/biθaro/
bizarros	/biθaros/
bizca	/biθka/
bizco	/biθko/
bizcocho	/biθkotʃo/
bizcochos	/biθkotʃos/
blanca	/blaŋka/
blancas	/blaŋkas/
blanco	/blaŋko/
blancos	/blaŋkos/
blancura	/blaŋkuɾa/
blanda	/blanda/
blandas	/blandas/
blande	/blande/
blandengue	/blandeŋge/
blandengues	/blandeŋges/
blandiendo	/blandjendo/
blandir	/blandiɾ/
blando	/blando/
blandos	/blandos/
blanquea	/blaŋkea/
blanqueado	/blaŋkeaðo/
blanqueador	/blaŋkeaðoɾ/
blanqueados	/blaŋkeaðos/
blanqueando	/blaŋkeando/
blanquear	/blaŋkeaɾ/
blanqueo	/blaŋkeo/
blasfema	/blasfema/
blasfemando	/blasfemando/
blasfemar	/blasfemaɾ/
blasfemas	/blasfemas/
blasfemes	/blasfemes/
blasfemia	/blasfemja/
blasfemias	/blasfemjas/
blasfemo	/blasfemo/
blasfemos	/blasfemos/
blasón	/blaˈson/
bledo	/bleðo/
blindada	/blindaða/
blindadas	/blindaðas/
blindado	/blindaðo/
blindados	/blindaðos/
blindaje	/blindaxe/
bloque	/bloke/
bloquea	/blokea/
bloqueaba	/blokeaβa/
bloquead	/blokeað/
bloqueada	/blokeaða/
bloqueadas	/blokeaðas/
bloqueado	/blokeaðo/
bloqueador	/blokeaðoɾ/
bloqueadores	/blokeaðoɾes/
bloqueados	/blokeaðos/
bloqueamos	/blokeamos/
bloquean	/blokean/
bloqueando	/blokeando/
bloquear	/blokeaɾ/
bloqueará	/blokeaˈɾa/
bloqueara	/blokeaɾa/
bloquearán	/blokeaˈɾan/
bloquearé	/blokeaˈɾe/
bloquearemos	/blokeaɾemos/
bloquearla	/blokeaɾla/
bloquearlo	/blokeaɾlo/
